entity_id,book_id,language,rating,author,country,publisher,style,genre
2220,3759,2348,,,2353,2810,,2392
2221,3760,2348,2359,2470,2353,2811,,2350
2222,3761,2695,2359,3359,2353,6416,5451,2362
2223,3763,2348,2359,4730,2353,4951,2612,2476
2224,3766,2572,2359,5394,2353,,2683,2373
2225,3767,2348,2359,3969,2353,6477,2683,2373
2226,3768,2348,2359,2777,2353,2683,2683,2373
2227,3769,2348,2359,2865,2353,2865,2556,2350
2228,3771,2348,2664,4852,2419,4864,3157,2369
2229,3774,2348,2359,5853,2353,6846,6198,2350
2230,3775,2348,,5628,2353,6963,,2471
2231,3776,2348,,5934,2353,6773,4609,2471
2232,3777,2383,,4723,,6558,5347,2479
2233,3778,2348,,4457,2353,5180,5562,2350
2234,3780,2348,,5578,2353,5578,4791,2386
2235,3781,2348,2359,5614,2353,4404,3286,2354
2236,3782,2348,2359,2685,2353,3053,3286,2373
2237,3783,2348,,6643,2419,5580,5818,2362
2238,3785,2348,2359,4229,2353,6238,6749,2350
2239,3786,2348,2359,6747,2353,6067,6487,2362
2240,3788,2348,,5143,2419,5143,5530,2363
2241,3789,2348,,3727,2353,6951,3707,2362
2242,3792,2348,,4457,2353,4564,4414,2410
2243,3793,2348,2375,3603,2353,2616,5650,2373
2244,3794,2348,2359,5102,2353,2915,2915,2362
2245,3796,2348,2359,6119,2419,5849,2744,2476
2246,3800,2474,,3369,,,5651,2362
2247,3801,2348,,2588,2353,6874,3200,2363
2248,3802,2348,2359,3706,,3534,3032,2373
2249,3803,2348,,4524,2353,4524,3544,2350
2250,3804,2348,2359,5709,2353,5939,3736,2350
2251,3805,2348,2359,2823,2353,2823,3982,2362
2252,3807,2348,2664,3839,2419,4864,6288,2373
2253,3809,2348,2423,2433,2353,3998,3379,2350
2254,3810,2348,2359,3375,2353,4575,3290,2476
2255,3811,2348,2423,2677,2537,4662,6326,2362
2256,3813,2348,2423,2437,2353,2437,5325,2362
2257,3814,2348,2423,2437,2353,2437,2437,2377
2258,3816,2695,,4924,,4924,5951,2362
2259,3817,2418,2375,3099,,3099,4175,2350
2260,3819,2480,,4213,,4213,4354,2350
2261,3820,2348,2664,4855,2419,4855,4450,2369
2262,3821,2348,2375,3183,2353,3248,,2386
2263,3822,2348,,4162,2353,4162,4162,2362
2264,3824,2348,2375,6076,2353,4188,3054,2410
2265,3825,2348,2375,2885,2353,5080,3748,2362
2266,3826,2348,2359,4698,2822,4819,2374,2476
2267,3827,2348,2375,2556,2353,4536,2556,2369
2268,3828,2348,,3910,2353,5540,3217,2350
2269,3830,2348,,4412,2353,5837,,2479
2270,3832,2622,,2615,2378,5829,5693,2479
2271,3833,2348,,2667,2353,2667,6625,2479
2272,3834,2348,2423,2556,2353,5718,2556,2410
2273,3836,2474,,3606,2353,5656,2556,2377
2274,3837,2348,2359,2521,2353,2521,5128,2373
2275,3838,2348,2359,2521,2353,2521,4049,2479
2276,3839,2348,2359,2521,2353,2521,4408,2479
2277,3840,2348,2359,4238,2353,6042,6272,2479
2278,3841,4842,2359,2435,2353,5864,3643,2373
2279,3843,2348,2359,6601,2353,6601,3350,2479
2280,3847,2348,2359,6349,,5758,3391,2377
2281,3848,2348,2359,2677,2353,2893,2776,2362
2282,3851,,,,,,,2350
2283,3852,2348,2359,2951,,3724,3860,2410
2284,3853,2348,2359,4795,2353,4174,5525,2362
2285,3854,2383,,3180,2822,4786,4589,2410
2286,3855,2474,2359,6157,,3601,5424,2410
2287,3858,2348,2359,2397,2353,2397,5006,2350
2288,3859,2348,2375,4082,2353,,4244,2409
2289,3860,2348,2359,4780,2353,4780,2352,2350
2290,3861,2348,2375,3967,,5439,3374,2350
2291,3862,2348,2359,3392,,3392,3169,2410
2292,3863,2348,2359,6754,2353,6980,4264,2476
2293,3864,2480,2423,6426,,5584,5988,2362
2294,3865,2348,2359,3035,2353,6732,,2350
2295,3868,2348,2375,2441,2353,2811,3499,2350
2296,3873,2348,,6903,2353,3457,2886,2416
2297,3874,2348,2359,6353,,,2926,2350
2298,3875,2348,2664,5385,2419,4131,5138,2479
2299,3879,2348,2359,6407,2490,4665,2461,2476
2300,3880,2348,,6894,,,,2409
2301,3881,2348,,3396,,,,2409
2302,3882,2348,2375,3667,,6883,,2350
2303,3883,2348,2375,6061,2353,6061,,2362
2304,3885,2348,,5427,2353,5427,4021,2410
2305,3886,2348,2359,5483,2353,6650,4551,2598
2306,3888,2348,2359,5077,,6435,3818,2362
2307,3889,2348,2359,2927,2353,2536,3058,2386
2308,3892,2383,2359,4284,2822,4284,5169,2479
2309,3893,2348,2359,3408,2353,6831,3703,2362
2310,3894,2695,2359,6474,2356,6474,5505,2362
2311,3896,2348,2359,5929,2353,5929,3113,2373
2312,3897,2348,2359,3334,2353,3334,3933,2362
2313,3900,2348,2359,6510,2353,6006,3468,2476
2314,3901,2348,2359,6172,2353,6360,5248,2350
2315,3902,2695,2359,3859,2356,3859,5674,2377
2316,3903,2348,2359,5532,2353,6880,3068,2362
2317,3905,2348,2359,2364,2353,4641,3312,2386
2318,3908,2348,2359,5119,2353,6087,6489,2476
2319,3909,2688,2359,5195,2353,3453,6178,2410
2320,3910,2348,2359,2460,,2460,6872,2362
2321,3911,2348,2375,3388,2353,3240,,2350
2322,3913,2348,,4796,2490,,,2409
2323,3915,2348,2359,2827,2353,2827,5848,2753
2324,3916,2348,2423,3299,2353,6135,4610,2598
2325,3917,2348,2359,2939,2419,2939,6015,2479
2326,3918,2348,2359,2600,2353,4782,,2479
2327,3919,2348,2359,3502,2353,4782,2432,2479
2328,3921,2348,,6273,2353,4639,6232,2350
2329,3923,2474,,5723,2353,5723,2772,2386
2330,3924,2348,,2633,2353,4869,5645,2350
2331,3925,2943,2359,4339,2353,4339,3186,2362
2332,3926,2348,2423,2665,2353,5744,4534,2373
2333,3927,2348,2423,2789,2353,6780,6500,2380
2334,3928,2348,,6827,2353,6815,6545,2386
2335,3929,2348,,5272,2353,3858,3858,2350
2336,3931,2348,,2913,2353,2913,3116,2386
2337,3933,2348,,2913,2353,3355,6532,2479
2338,3938,2348,2359,3229,2353,5282,5015,2479
2339,3941,2348,2359,4136,2353,4136,2874,2479
2340,3942,2348,,3660,2353,6975,,2479
2341,3943,2348,2359,3035,2353,3035,3209,2350
2342,3944,2348,2359,3571,2537,6319,3767,2362
2343,3945,2348,2423,6456,2353,6997,,2471
2344,3949,2348,2359,2717,2353,6755,4218,2362
2345,3950,2348,2359,3344,2353,5634,4220,2362
2346,3951,2348,2359,3461,2353,3461,5440,2362
